ID_Empleado,Cargo,Edad,Salario,Horas_trabajadas,Nivel_Educativo
E00588,Analista Senior,46,7959396,175,Maestría
E00589,Analista Senior,44,8147130,204,Maestría
E00590,Analista Senior,38,8196048,216,Profesional
E00591,Analista Senior,30,9224954,188,Maestría
E00592,Analista Senior,40,8490608,166,Maestría
E00593,Analista Senior,48,8064740,217,Maestría
E00594,Analista Senior,40,8243548,211,Profesional
E00595,Analista Senior,46,7144047,217,Profesional
E00596,Analista Senior,45,6640190,172,Profesional
E00597,Analista Senior,44,8662547,177,Maestría
E00598,Analista Senior,37,8546060,195,Maestría
E00599,Analista Senior,28,7508528,206,Profesional
E00600,Analista Senior,41,8227765,185,Maestría
E00601,Analista Senior,41,7089666,210,Profesional
E00602,Analista Senior,31,8652206,167,Maestría
E00603,Analista Senior,40,7556744,162,Maestría
E00604,Analista Senior,33,7477997,196,Maestría
E00605,Analista Senior,45,9141789,207,Maestría
E00606,Analista Senior,32,9906657,165,Maestría
E00607,Analista Senior,43,7822585,197,Profesional
E00608,Analista Senior,48,7341014,185,Profesional
E00609,Analista Senior,33,8334934,167,Maestría
E00610,Analista Senior,47,8864458,213,Maestría
E00611,Analista Senior,28,7852259,198,Maestría
E00612,Analista Senior,41,7544241,169,Maestría
E00613,Analista Senior,33,8990838,196,Maestría
E00614,Analista Senior,35,7433463,187,Profesional
E00615,Analista Senior,43,7797243,180,Maestría
E00616,Analista Senior,32,7813710,162,Maestría
E00617,Analista Senior,39,8843888,217,Maestría
E00618,Analista Senior,40,8846499,179,Maestría
E00619,Analista Senior,33,7208044,185,Maestría
E00620,Analista Senior,40,6158272,168,Profesional
E00621,Analista Senior,28,6161022,175,Profesional
E00622,Analista Senior,29,6564344,202,Profesional
E00623,Analista Senior,49,7975428,219,Maestría
E00624,Analista Senior,40,6535831,176,Profesional
E00625,Analista Senior,48,7273041,162,Profesional
E00626,Analista Senior,32,8273218,160,Maestría
E00627,Analista Senior,42,8155838,166,Maestría
E00628,Analista Senior,41,6793370,163,Profesional
E00629,Analista Senior,29,7598247,188,Maestría
E00630,Analista Senior,42,6516938,222,Profesional
E00631,Analista Senior,39,6957991,188,Profesional
E00632,Analista Senior,40,7983544,200,Profesional
E00633,Analista Senior,31,8027459,164,Maestría
E00634,Analista Senior,35,8952173,164,Maestría
E00635,Analista Senior,33,8242109,213,Maestría
E00636,Analista Senior,32,8784159,212,Maestría
E00637,Analista Senior,42,8405255,226,Maestría
E00638,Analista Senior,28,8108985,220,Maestría
E00639,Analista Senior,42,8019156,182,Profesional
E00640,Analista Senior,37,7839836,167,Profesional
E00641,Analista Senior,28,6809795,216,Profesional
E00642,Analista Senior,41,8772114,200,Maestría
E00643,Analista Senior,43,8147234,180,Maestría
E00644,Analista Senior,35,7391242,172,Maestría
E00645,Analista Senior,49,7115138,214,Profesional
E00646,Analista Senior,39,8657936,184,Maestría
E00647,Analista Senior,47,6619073,206,Profesional
E00648,Analista Senior,39,7382748,168,Maestría
E00649,Analista Senior,33,9364950,199,Maestría
E00650,Analista Senior,28,8435666,174,Profesional
E00651,Analista Senior,48,8380952,189,Maestría
E00652,Analista Senior,28,9378479,166,Maestría
E00653,Analista Senior,34,8503247,201,Maestría
E00654,Analista Senior,34,6888730,172,Profesional
E00655,Analista Senior,39,7192170,201,Maestría
E00656,Analista Senior,48,7526146,195,Maestría
E00657,Analista Senior,32,8656948,229,Maestría
E00658,Analista Senior,49,8786073,223,Maestría
E00659,Analista Senior,32,6160618,197,Profesional
E00660,Analista Senior,41,8956103,213,Maestría
E00661,Analista Senior,41,7299710,202,Profesional
E00662,Analista Senior,36,8569044,173,Maestría
E00663,Analista Senior,41,6435392,163,Profesional
E00664,Analista Senior,32,9420697,165,Maestría
E00665,Analista Senior,40,9188033,204,Maestría
E00666,Analista Senior,44,7461548,180,Maestría
E00667,Analista Senior,46,5769285,192,Profesional
E00668,Analista Senior,36,6497892,211,Profesional
E00669,Analista Senior,43,7657537,185,Maestría
E00670,Analista Senior,31,9604420,167,Maestría
E00671,Analista Senior,44,8634644,205,Maestría
E00672,Analista Senior,42,7134451,187,Profesional
E00673,Analista Senior,29,6376021,222,Profesional
E00674,Analista Senior,28,7247234,221,Maestría
E00675,Analista Senior,41,6808131,182,Profesional
E00676,Analista Senior,33,6704424,221,Maestría
E00677,Analista Senior,43,8145327,205,Maestría
E00678,Analista Senior,32,8233833,229,Maestría
E00679,Analista Senior,44,8029669,181,Maestría
E00680,Analista Senior,47,8803925,190,Maestría
E00681,Analista Senior,29,7225156,178,Profesional
E00682,Analista Senior,31,6921448,169,Maestría
E00683,Analista Senior,32,8146105,183,Profesional
E00684,Analista Senior,30,8305800,219,Profesional
E00685,Analista Senior,35,6605810,201,Profesional
E00686,Analista Senior,30,7345214,162,Profesional
E00687,Analista Senior,44,8001937,178,Profesional
E00688,Analista Senior,30,7550829,170,Maestría
E00689,Analista Senior,39,8257290,201,Maestría
E00690,Analista Senior,41,9496156,214,Maestría
E00691,Analista Senior,38,9270470,183,Maestría
E00692,Analista Senior,29,8553628,195,Maestría
E00693,Analista Senior,39,7729231,161,Profesional
E00694,Analista Senior,45,7541842,211,Profesional
E00695,Analista Senior,30,8155144,160,Maestría
E00696,Analista Senior,38,6589917,215,Profesional
E00697,Analista Senior,41,6660835,210,Profesional
E00698,Analista Senior,31,8794788,166,Maestría
E00699,Analista Senior,44,7131035,164,Profesional
E00700,Analista Senior,49,8061305,174,Maestría
E00701,Analista Senior,28,7014284,168,Profesional
E00702,Analista Senior,35,6996635,210,Profesional
E00703,Analista Senior,42,6657223,190,Profesional
E00704,Analista Senior,46,8408551,213,Maestría
E00705,Analista Senior,30,8020460,219,Maestría
E00706,Analista Senior,47,6368548,216,Profesional
E00707,Analista Senior,44,6708884,167,Profesional
E00708,Analista Senior,48,8124256,194,Profesional
E00709,Analista Senior,33,7747091,213,Profesional
E00710,Analista Senior,34,7728829,191,Maestría
E00711,Analista Senior,42,7808850,218,Maestría
E00712,Analista Senior,39,7328766,213,Profesional
E00713,Analista Senior,46,8263812,203,Maestría
E00714,Analista Senior,41,7623204,186,Maestría
E00715,Analista Senior,43,6773787,217,Maestría
E00716,Analista Senior,49,6350446,191,Profesional
E00717,Analista Senior,42,8665873,198,Maestría
E00718,Analista Senior,36,7947131,207,Maestría
E00719,Analista Senior,47,7780984,218,Profesional
E00720,Analista Senior,30,7749498,190,Maestría
E00721,Analista Senior,31,6829806,214,Profesional
E00722,Analista Senior,49,6858878,222,Profesional
E00723,Analista Senior,31,9509852,194,Maestría
E00724,Analista Senior,48,6922858,228,Profesional
E00725,Analista Senior,42,6841418,211,Profesional
E00726,Analista Senior,44,8550938,176,Profesional
E00727,Analista Senior,28,6435098,223,Profesional
E00728,Analista Senior,31,7610451,178,Profesional
E00729,Analista Senior,46,6770436,172,Profesional
E00730,Analista Senior,35,6435976,160,Profesional
E00731,Analista Senior,30,6314694,222,Profesional
E00732,Analista Senior,36,7886742,218,Profesional
E00733,Analista Senior,35,8489092,219,Maestría
E00734,Analista Senior,28,6286148,213,Profesional
E00735,Analista Senior,28,8789943,211,Maestría
E00736,Analista Senior,39,6178378,218,Profesional
E00737,Analista Senior,31,6808989,229,Maestría
E00738,Analista Senior,41,6626448,172,Maestría
E00739,Analista Senior,44,6041125,205,Profesional
E00740,Analista Senior,41,7027930,190,Maestría
E00741,Analista Senior,46,7844670,222,Maestría
E00742,Analista Senior,41,8327827,220,Maestría
E00743,Analista Senior,31,7679003,162,Profesional
E00744,Analista Senior,45,7977199,177,Maestría
E00745,Analista Senior,34,6872736,175,Profesional
E00746,Analista Senior,48,8097576,197,Profesional
E00747,Analista Senior,49,7387061,208,Profesional
E00748,Analista Senior,43,7076351,198,Profesional
E00749,Analista Senior,45,7974690,161,Profesional
E00750,Analista Senior,45,7074118,220,Profesional
E00751,Analista Senior,29,6648983,189,Profesional
E00752,Analista Senior,34,9442505,177,Maestría
E00753,Analista Senior,29,8127652,219,Maestría
E00754,Analista Senior,39,7116829,199,Maestría
E00755,Analista Senior,37,6870868,214,Maestría
E00756,Analista Senior,34,7801278,207,Maestría
E00757,Analista Senior,41,7015365,202,Profesional
E00758,Analista Senior,32,9713561,202,Maestría
E00759,Analista Senior,43,5752036,178,Profesional
E00760,Analista Senior,32,6097195,185,Profesional
E00761,Analista Senior,45,8433523,170,Maestría
E00762,Analista Senior,40,6550862,212,Profesional
E00763,Analista Senior,35,7685710,225,Profesional
E00764,Analista Senior,36,5778841,223,Profesional
E00765,Analista Senior,43,6596066,228,Profesional
E00766,Analista Senior,32,8456836,185,Maestría
E00767,Analista Senior,34,8354215,190,Maestría
E00768,Analista Senior,34,6356435,198,Profesional
E00769,Analista Senior,36,8715477,206,Maestría
E00770,Analista Senior,36,8573195,198,Maestría
E00771,Analista Senior,31,7124966,187,Maestría
E00772,Analista Senior,32,7757556,186,Maestría
E00773,Analista Senior,32,6878756,161,Profesional
E00774,Analista Senior,40,7040341,213,Profesional
E00775,Analista Senior,30,8175681,182,Maestría
E00776,Analista Senior,41,7970786,211,Maestría
E00777,Analista Senior,35,6847911,162,Profesional
E00778,Analista Senior,36,6400468,213,Profesional
E00779,Analista Senior,41,7905207,205,Maestría
E00780,Analista Senior,28,7031371,183,Profesional
E00781,Analista Senior,39,6700316,201,Profesional
E00782,Analista Senior,43,8718063,180,Maestría
E00783,Analista Senior,28,6440764,164,Profesional
E00784,Analista Senior,48,8247040,199,Maestría
E00785,Analista Senior,37,8535448,192,Maestría
E00786,Analista Senior,43,8069290,208,Profesional
E00787,Analista Senior,39,7826308,222,Profesional
E00788,Analista Senior,28,9387422,206,Maestría
E00789,Analista Senior,46,8810235,211,Maestría
E00790,Analista Senior,39,8251997,177,Maestría
E00791,Analista Senior,44,6333151,224,Profesional
E00792,Analista Senior,32,7441468,177,Maestría
E00793,Analista Senior,36,8946688,220,Maestría
E00794,Analista Senior,38,6738423,177,Profesional
E00795,Analista Senior,42,8300593,187,Maestría
E00796,Analista Senior,44,6047194,201,Profesional
E00797,Analista Senior,46,7176538,163,Profesional
E00798,Analista Senior,41,8721404,205,Maestría
E00799,Analista Senior,39,6429025,183,Profesional
E00800,Analista Senior,46,7187397,224,Profesional
E00801,Analista Senior,36,7862712,227,Maestría
E00802,Analista Senior,31,7872462,179,Profesional
E00803,Analista Senior,29,8289401,186,Maestría
E00804,Analista Senior,39,8551060,185,Maestría
E00805,Analista Senior,36,8138376,165,Maestría
E00806,Analista Senior,32,7954857,208,Maestría
E00807,Analista Senior,45,6687276,168,Maestría
E00808,Analista Senior,35,6160244,166,Profesional
E00809,Analista Senior,31,6969651,221,Profesional
E00810,Analista Senior,49,9108027,178,Maestría
E00811,Analista Senior,49,7041024,204,Maestría
E00812,Analista,34,3671917,172,Tecnólogo
E00813,Analista,31,4245604,169,Profesional
E00814,Analista,25,4602809,172,Profesional
E00815,Analista,30,4414015,169,Profesional
E00816,Analista,28,3808388,202,Tecnólogo
E00817,Analista,30,4801238,161,Tecnólogo
E00818,Analista,33,3523394,166,Tecnólogo
E00819,Analista,33,4620699,196,Profesional
E00820,Analista,30,4443629,202,Profesional
E00821,Analista,27,4621623,207,Profesional
E00822,Analista,33,3942623,216,Tecnólogo
E00823,Analista,35,3542405,201,Tecnólogo
E00824,Analista,24,4347289,191,Profesional
E00825,Analista,38,5199995,219,Profesional
E00826,Analista,26,4542740,180,Profesional
E00827,Analista,31,3852109,196,Profesional
E00828,Analista,23,5185115,194,Profesional
E00829,Analista,24,4760257,185,Profesional
E00830,Analista,38,3788235,166,Tecnólogo
E00831,Analista,29,3609223,209,Profesional
E00832,Analista,32,4287035,198,Profesional
E00833,Analista,39,5354473,224,Profesional
E00834,Analista,26,5055623,197,Profesional
E00835,Analista,25,4104982,228,Profesional
E00836,Analista,26,4942023,162,Profesional
E00837,Analista,30,3732736,196,Profesional
E00838,Analista,27,5103684,164,Profesional
E00839,Analista,35,3655150,163,Tecnólogo
E00840,Analista,37,4830948,171,Tecnólogo
E00841,Analista,38,3725370,208,Tecnólogo
E00842,Analista,28,4083551,191,Profesional
E00843,Analista,33,4863991,228,Profesional
E00844,Analista,38,3596771,199,Tecnólogo
E00845,Analista,27,3634929,206,Tecnólogo
E00846,Analista,38,5073603,226,Profesional
E00847,Analista,39,4899300,179,Profesional
E00848,Analista,26,4321223,195,Profesional
E00849,Analista,30,4336409,183,Tecnólogo
E00850,Analista,39,3458391,161,Tecnólogo
E00851,Analista,36,5298527,202,Profesional
E00852,Analista,35,4587097,179,Profesional
E00853,Analista,37,4894320,220,Profesional
E00854,Analista,33,4365026,184,Profesional
E00855,Analista,32,4330604,217,Profesional
E00856,Analista,35,4538499,194,Profesional
E00857,Analista,29,3828696,208,Tecnólogo
E00858,Analista,27,4013501,203,Profesional
E00859,Analista,24,4469945,197,Profesional
E00860,Analista,33,3723544,193,Tecnólogo
E00861,Analista,38,4996283,210,Profesional
E00862,Analista,34,5482604,228,Profesional
E00863,Analista,38,3935022,226,Profesional
E00864,Analista,39,4568528,161,Profesional
E00865,Analista,35,4362793,173,Profesional
E00866,Analista,27,4263434,228,Profesional
E00867,Analista,30,4616415,167,Tecnólogo
E00868,Analista,39,4073730,187,Tecnólogo
E00869,Analista,34,3649944,200,Tecnólogo
E00870,Analista,35,3935033,206,Tecnólogo
E00871,Analista,38,6026106,216,Profesional
E00872,Analista,33,5021610,219,Profesional
E00873,Analista,37,3821773,170,Profesional
E00874,Analista,30,4991114,164,Profesional
E00875,Analista,29,3262101,184,Tecnólogo
E00876,Analista,27,3823221,184,Profesional
E00877,Analista,29,5000984,200,Tecnólogo
E00878,Analista,36,3793974,176,Tecnólogo
E00879,Analista,36,3819136,212,Tecnólogo
E00880,Analista,23,4906603,225,Profesional
E00881,Analista,39,4249251,213,Tecnólogo
E00882,Analista,23,4377142,170,Profesional
E00883,Analista,26,3502028,169,Tecnólogo
E00884,Analista,25,4432317,197,Tecnólogo
E00885,Analista,26,3139515,194,Tecnólogo
E00886,Analista,23,4591679,222,Profesional
E00887,Analista,36,3518946,171,Tecnólogo
E00888,Analista,28,4820993,198,Profesional
E00889,Analista,34,4065316,216,Profesional
E00890,Analista,39,4203658,190,Tecnólogo
E00891,Analista,27,4300277,228,Profesional
E00892,Analista,39,3506147,165,Profesional
E00893,Analista,37,3455505,201,Tecnólogo
E00894,Analista,28,5366458,164,Profesional
E00895,Analista,27,4253748,211,Tecnólogo
E00896,Analista,23,4030898,185,Profesional
E00897,Analista,28,4130713,184,Profesional
E00898,Analista,24,5130985,210,Profesional
E00899,Analista,28,4095507,192,Profesional
E00900,Analista,25,4662947,171,Tecnólogo
E00901,Analista,33,3381099,226,Tecnólogo
E00902,Analista,25,4326112,173,Profesional
E00903,Analista,27,4770695,221,Profesional
E00904,Analista,34,5209455,171,Profesional
E00905,Analista,33,4287581,214,Tecnólogo
E00906,Analista,38,4963733,205,Tecnólogo
E00907,Analista,27,3945010,227,Tecnólogo
E00908,Analista,23,4168574,166,Tecnólogo
E00909,Analista,28,3468491,218,Tecnólogo
E00910,Analista,28,4829731,207,Profesional
E00911,Analista,34,4818401,170,Tecnólogo
E00912,Analista,37,4610284,222,Profesional
E00913,Analista,24,3811389,160,Tecnólogo
E00914,Analista,29,4742015,171,Profesional
E00915,Analista,39,4121956,225,Tecnólogo
E00916,Analista,29,3666810,211,Tecnólogo
E00917,Analista,26,3957922,211,Profesional
E00918,Analista,26,3978420,218,Tecnólogo
E00919,Analista,26,4949067,171,Profesional
E00920,Analista,24,4195792,204,Tecnólogo
E00921,Analista,36,4272317,211,Tecnólogo
E00922,Analista,33,4721230,174,Profesional
E00923,Analista,23,3917128,197,Tecnólogo
E00924,Analista,36,4122192,196,Tecnólogo
E00925,Analista,35,3424908,215,Profesional
E00926,Analista,36,3574602,221,Tecnólogo
E00927,Analista,28,4085007,179,Profesional
E00928,Analista,37,4844635,187,Profesional
E00929,Analista,38,4047909,168,Tecnólogo
E00930,Analista,29,4349437,226,Tecnólogo
E00931,Analista,38,3160463,221,Tecnólogo
E00932,Analista,28,4268443,226,Tecnólogo
E00933,Analista,28,5015438,212,Profesional
E00934,Analista,38,4513725,213,Tecnólogo
E00935,Analista,31,4476021,224,Profesional
E00936,Analista,29,3776686,162,Profesional
E00937,Analista,24,4436642,187,Tecnólogo
E00938,Analista,35,4376541,171,Profesional
E00939,Analista,33,4831264,162,Profesional
E00940,Analista,38,4316467,177,Profesional
E00941,Analista,39,4071834,167,Tecnólogo
E00942,Analista,35,4415848,194,Profesional
E00943,Analista,37,4407176,187,Profesional
E00944,Analista,27,4181229,184,Tecnólogo
E00945,Analista,36,5022316,188,Profesional
E00946,Analista,26,4851757,207,Profesional
E00947,Analista,24,4710725,165,Profesional
E00948,Analista,28,4040714,162,Tecnólogo
E00949,Analista,34,4336213,203,Tecnólogo
E00950,Analista,39,4364634,194,Tecnólogo
E00951,Analista,38,4124189,221,Tecnólogo
E00952,Analista,23,4463716,167,Profesional
E00953,Analista,27,3881062,162,Profesional
E00954,Analista,33,3912714,173,Profesional
E00955,Analista,34,3656114,220,Profesional
E00956,Analista,29,4259741,191,Profesional
E00957,Analista,38,4289035,170,Tecnólogo
E00958,Analista,27,4352954,188,Tecnólogo
E00959,Analista,26,4395483,163,Tecnólogo
